WorkflowID,StaffRole,TaskName,TimeMinutes,Date,EPRPeriod,Year
W682548,Doctor,Updating Notes,3,2024-04-08,AfterEPR,2024
W784346,Admin,Documentation,10,2019-02-26,BeforeEPR,2019
W507598,Doctor,Updating Notes,3,2022-07-13,AfterEPR,2022
W859843,Doctor,Documentation,6,2022-04-22,AfterEPR,2022
W695919,Nurse,Discharge Summary,16,2018-07-05,BeforeEPR,2018
W147707,Doctor,Discharge Summary,15,2021-02-23,BeforeEPR,2021
W441244,Nurse,Updating Notes,5,2021-10-02,BeforeEPR,2021
W956186,Admin,Documentation,15,2018-10-20,BeforeEPR,2018
W126694,Admin,Discharge Summary,11,2024-08-02,AfterEPR,2024
W866107,Nurse,Ordering Tests,4,2021-12-13,BeforeEPR,2021
W933355,Doctor,Documentation,8,2022-05-08,AfterEPR,2022
W751862,Admin,Discharge Summary,18,2021-12-16,BeforeEPR,2021
W636482,Doctor,Updating Notes,2,2022-07-13,AfterEPR,2022
W534269,Admin,Ordering Tests,6,2021-03-15,BeforeEPR,2021
W807567,Doctor,Documentation,13,2019-05-07,BeforeEPR,2019
W562363,Admin,Updating Notes,4,2021-03-20,BeforeEPR,2021
W373131,Admin,Ordering Tests,5,2021-05-04,BeforeEPR,2021
W534252,Nurse,Updating Notes,2,2023-06-01,AfterEPR,2023
W854346,Admin,Discharge Summary,13,2021-06-10,BeforeEPR,2021
W737186,Doctor,Updating Notes,2,2022-04-23,AfterEPR,2022
W435510,Admin,Ordering Tests,3,2024-06-19,AfterEPR,2024
W856170,Admin,Ordering Tests,5,2018-04-08,BeforeEPR,2018
W446267,Admin,Ordering Tests,3,2022-09-05,AfterEPR,2022
W882419,Nurse,Documentation,10,2020-08-10,BeforeEPR,2020
W844042,Doctor,Ordering Tests,3,2022-04-05,AfterEPR,2022
W254321,Admin,Documentation,8,2024-04-13,AfterEPR,2024
W909100,Doctor,Updating Notes,3,2024-04-24,AfterEPR,2024
W565028,Doctor,Ordering Tests,5,2020-10-12,BeforeEPR,2020
W996781,Nurse,Discharge Summary,17,2020-08-04,BeforeEPR,2020
W697803,Nurse,Discharge Summary,9,2022-03-10,AfterEPR,2022
W244617,Nurse,Discharge Summary,9,2024-09-24,AfterEPR,2024
W675321,Admin,Discharge Summary,8,2023-12-14,AfterEPR,2023
W151897,Nurse,Documentation,9,2018-03-01,BeforeEPR,2018
W528135,Admin,Updating Notes,3,2022-07-05,AfterEPR,2022
W737238,Nurse,Ordering Tests,1,2022-05-27,AfterEPR,2022
W895732,Admin,Ordering Tests,5,2019-07-07,BeforeEPR,2019
W775495,Nurse,Ordering Tests,2,2022-01-13,AfterEPR,2022
W379560,Doctor,Documentation,5,2022-11-15,AfterEPR,2022
W892463,Doctor,Updating Notes,4,2018-12-23,BeforeEPR,2018
W275929,Admin,Documentation,9,2024-09-15,AfterEPR,2024
W836300,Doctor,Documentation,7,2024-04-23,AfterEPR,2024
W843712,Admin,Updating Notes,5,2021-05-02,BeforeEPR,2021
W752864,Admin,Documentation,11,2018-06-08,BeforeEPR,2018
W605061,Admin,Discharge Summary,8,2023-08-02,AfterEPR,2023
W307478,Admin,Updating Notes,2,2022-08-23,AfterEPR,2022
W365630,Admin,Updating Notes,3,2018-02-19,BeforeEPR,2018
W476254,Doctor,Updating Notes,4,2020-12-07,BeforeEPR,2020
W731434,Admin,Updating Notes,4,2020-06-01,BeforeEPR,2020
W746154,Doctor,Updating Notes,2,2024-08-14,AfterEPR,2024
W318588,Admin,Documentation,14,2018-11-24,BeforeEPR,2018
W113725,Admin,Discharge Summary,10,2024-02-05,AfterEPR,2024
W766033,Doctor,Ordering Tests,2,2023-11-16,AfterEPR,2023
W256815,Doctor,Documentation,5,2022-08-13,AfterEPR,2022
W564214,Nurse,Updating Notes,3,2024-06-08,AfterEPR,2024
W549158,Nurse,Discharge Summary,11,2022-07-06,AfterEPR,2022
W655998,Admin,Documentation,5,2024-05-23,AfterEPR,2024
W525505,Admin,Documentation,11,2019-12-16,BeforeEPR,2019
W532998,Nurse,Ordering Tests,7,2019-09-01,BeforeEPR,2019
W430561,Doctor,Documentation,12,2021-04-20,BeforeEPR,2021
W966905,Doctor,Documentation,15,2020-05-26,BeforeEPR,2020
W717161,Doctor,Ordering Tests,4,2020-11-27,BeforeEPR,2020
W450025,Nurse,Discharge Summary,7,2024-02-19,AfterEPR,2024
W361071,Nurse,Documentation,8,2022-12-14,AfterEPR,2022
W578439,Doctor,Discharge Summary,14,2021-01-13,BeforeEPR,2021
W509023,Nurse,Discharge Summary,20,2020-07-06,BeforeEPR,2020
W353535,Admin,Updating Notes,5,2018-08-18,BeforeEPR,2018
W920492,Nurse,Documentation,13,2019-01-06,BeforeEPR,2019
W464813,Doctor,Discharge Summary,17,2021-12-15,BeforeEPR,2021
W434069,Nurse,Updating Notes,2,2022-07-08,AfterEPR,2022
W424488,Admin,Documentation,9,2021-10-16,BeforeEPR,2021
W552823,Admin,Documentation,9,2021-03-14,BeforeEPR,2021
W144169,Nurse,Discharge Summary,11,2020-12-09,BeforeEPR,2020
W952700,Doctor,Updating Notes,5,2020-08-26,BeforeEPR,2020
W383882,Admin,Documentation,6,2023-10-24,AfterEPR,2023
W743536,Doctor,Documentation,8,2023-02-16,AfterEPR,2023
W143554,Doctor,Ordering Tests,3,2023-05-27,AfterEPR,2023
W929993,Nurse,Discharge Summary,11,2022-04-23,AfterEPR,2022
W255321,Nurse,Discharge Summary,11,2022-07-21,AfterEPR,2022
W213924,Nurse,Documentation,11,2021-05-19,BeforeEPR,2021
W978243,Nurse,Ordering Tests,6,2018-11-14,BeforeEPR,2018
W550153,Nurse,Updating Notes,2,2023-01-27,AfterEPR,2023
W175882,Admin,Updating Notes,5,2018-12-01,BeforeEPR,2018
W127432,Nurse,Updating Notes,2,2024-03-09,AfterEPR,2024
W964959,Nurse,Documentation,8,2023-04-17,AfterEPR,2023
W477476,Nurse,Ordering Tests,3,2022-03-22,AfterEPR,2022
W366306,Doctor,Discharge Summary,16,2018-11-26,BeforeEPR,2018
W335144,Nurse,Ordering Tests,2,2023-07-07,AfterEPR,2023
W763304,Admin,Updating Notes,4,2019-07-19,BeforeEPR,2019
W477928,Admin,Updating Notes,2,2022-02-08,AfterEPR,2022
W463876,Nurse,Discharge Summary,8,2022-12-24,AfterEPR,2022
W249587,Nurse,Ordering Tests,4,2018-02-23,BeforeEPR,2018
W601975,Admin,Ordering Tests,2,2023-02-03,AfterEPR,2023
W906851,Doctor,Documentation,8,2023-10-15,AfterEPR,2023
W502706,Doctor,Updating Notes,5,2020-09-05,BeforeEPR,2020
W718714,Doctor,Updating Notes,1,2023-05-13,AfterEPR,2023
W940803,Admin,Ordering Tests,2,2022-09-03,AfterEPR,2022
W213913,Nurse,Discharge Summary,14,2021-02-02,BeforeEPR,2021
W251569,Nurse,Documentation,12,2018-04-27,BeforeEPR,2018
W443810,Doctor,Updating Notes,4,2020-01-16,BeforeEPR,2020
W755446,Doctor,Updating Notes,3,2022-12-23,AfterEPR,2022
W580730,Nurse,Ordering Tests,3,2022-10-14,AfterEPR,2022
W269536,Admin,Discharge Summary,12,2018-04-23,BeforeEPR,2018
W583971,Doctor,Ordering Tests,5,2018-02-07,BeforeEPR,2018
W107041,Nurse,Discharge Summary,12,2020-01-25,BeforeEPR,2020
W652948,Doctor,Updating Notes,3,2024-11-08,AfterEPR,2024
W992405,Nurse,Discharge Summary,16,2019-12-05,BeforeEPR,2019
W934318,Admin,Updating Notes,3,2023-03-06,AfterEPR,2023
W829036,Doctor,Updating Notes,2,2024-05-04,AfterEPR,2024
W597000,Doctor,Ordering Tests,3,2022-07-10,AfterEPR,2022
W829644,Admin,Discharge Summary,14,2021-04-24,BeforeEPR,2021
W587879,Doctor,Updating Notes,2,2022-06-25,AfterEPR,2022
W619930,Admin,Updating Notes,5,2018-03-23,BeforeEPR,2018
W745594,Admin,Documentation,7,2022-12-10,AfterEPR,2022
W807679,Nurse,Updating Notes,2,2023-08-16,AfterEPR,2023
W270564,Admin,Documentation,12,2018-01-22,BeforeEPR,2018
W308424,Admin,Documentation,12,2018-02-27,BeforeEPR,2018
W258927,Admin,Documentation,8,2023-11-10,AfterEPR,2023
W954781,Admin,Updating Notes,5,2018-06-21,BeforeEPR,2018
W907603,Doctor,Documentation,7,2022-01-13,AfterEPR,2022
W555400,Nurse,Documentation,11,2021-10-09,BeforeEPR,2021
W109420,Doctor,Discharge Summary,10,2022-06-09,AfterEPR,2022
W809978,Admin,Updating Notes,2,2024-08-21,AfterEPR,2024
W629844,Nurse,Documentation,10,2020-03-25,BeforeEPR,2020
W591202,Admin,Ordering Tests,3,2024-08-06,AfterEPR,2024
W259336,Admin,Ordering Tests,2,2022-07-06,AfterEPR,2022
W634205,Admin,Updating Notes,3,2020-10-26,BeforeEPR,2020
W436547,Nurse,Ordering Tests,3,2024-06-05,AfterEPR,2024
W564016,Doctor,Documentation,6,2022-12-01,AfterEPR,2022
W392976,Nurse,Ordering Tests,4,2019-05-19,BeforeEPR,2019
W837760,Nurse,Documentation,12,2020-11-26,BeforeEPR,2020
W968707,Doctor,Documentation,6,2024-04-12,AfterEPR,2024
W104471,Nurse,Discharge Summary,12,2018-03-03,BeforeEPR,2018
W821188,Nurse,Ordering Tests,5,2020-04-22,BeforeEPR,2020
W418401,Nurse,Discharge Summary,19,2020-10-07,BeforeEPR,2020
W864621,Nurse,Updating Notes,3,2023-05-09,AfterEPR,2023
W809202,Nurse,Discharge Summary,10,2024-04-24,AfterEPR,2024
W573335,Admin,Documentation,7,2020-09-25,BeforeEPR,2020
W908719,Nurse,Ordering Tests,2,2022-02-04,AfterEPR,2022
W125158,Doctor,Discharge Summary,13,2019-11-05,BeforeEPR,2019
W413165,Admin,Discharge Summary,16,2019-09-19,BeforeEPR,2019
W271521,Nurse,Documentation,13,2021-05-15,BeforeEPR,2021
W304318,Doctor,Discharge Summary,14,2018-11-18,BeforeEPR,2018
W929311,Nurse,Documentation,12,2018-06-05,BeforeEPR,2018
W581568,Doctor,Ordering Tests,6,2019-12-11,BeforeEPR,2019
W885528,Admin,Discharge Summary,16,2020-02-24,BeforeEPR,2020
W226265,Nurse,Updating Notes,2,2023-12-03,AfterEPR,2023
W231607,Admin,Discharge Summary,12,2023-11-14,AfterEPR,2023
W380981,Nurse,Ordering Tests,6,2020-06-26,BeforeEPR,2020
W707865,Nurse,Ordering Tests,2,2022-11-17,AfterEPR,2022
W505897,Admin,Updating Notes,2,2024-01-13,AfterEPR,2024
W921378,Doctor,Ordering Tests,3,2022-06-14,AfterEPR,2022
W972791,Doctor,Ordering Tests,2,2022-12-18,AfterEPR,2022
W242344,Nurse,Discharge Summary,11,2020-05-26,BeforeEPR,2020
W678192,Doctor,Updating Notes,3,2024-06-14,AfterEPR,2024
W945536,Doctor,Ordering Tests,6,2018-11-14,BeforeEPR,2018
W585389,Nurse,Documentation,13,2021-09-23,BeforeEPR,2021
W813282,Doctor,Updating Notes,2,2022-07-06,AfterEPR,2022
W642661,Admin,Discharge Summary,14,2021-09-12,BeforeEPR,2021
W833533,Nurse,Documentation,9,2018-05-09,BeforeEPR,2018
W729901,Nurse,Updating Notes,3,2023-10-21,AfterEPR,2023
W624462,Doctor,Discharge Summary,11,2022-05-07,AfterEPR,2022
W877713,Admin,Discharge Summary,7,2022-04-13,AfterEPR,2022
W285996,Nurse,Ordering Tests,2,2023-08-06,AfterEPR,2023
W299153,Nurse,Documentation,17,2021-10-19,BeforeEPR,2021
W411645,Admin,Discharge Summary,15,2020-05-10,BeforeEPR,2020
W603750,Admin,Ordering Tests,3,2024-08-22,AfterEPR,2024
W740139,Doctor,Documentation,7,2024-02-16,AfterEPR,2024
W928575,Doctor,Ordering Tests,2,2022-02-17,AfterEPR,2022
W210449,Admin,Updating Notes,4,2020-07-02,BeforeEPR,2020
W319428,Nurse,Discharge Summary,9,2023-12-27,AfterEPR,2023
W693183,Nurse,Ordering Tests,2,2024-10-03,AfterEPR,2024
W998633,Admin,Ordering Tests,3,2023-02-08,AfterEPR,2023
W389611,Admin,Updating Notes,5,2020-06-15,BeforeEPR,2020
W169178,Admin,Discharge Summary,11,2024-09-13,AfterEPR,2024
W495794,Nurse,Updating Notes,4,2022-11-02,AfterEPR,2022
W172393,Admin,Ordering Tests,5,2020-07-02,BeforeEPR,2020
W956711,Doctor,Updating Notes,3,2020-10-13,BeforeEPR,2020
W820950,Admin,Documentation,6,2024-10-07,AfterEPR,2024
W840108,Doctor,Documentation,12,2018-07-03,BeforeEPR,2018
W397438,Nurse,Ordering Tests,6,2018-03-14,BeforeEPR,2018
W260927,Admin,Documentation,10,2018-05-02,BeforeEPR,2018
W788608,Nurse,Discharge Summary,11,2024-04-09,AfterEPR,2024
W356091,Doctor,Updating Notes,2,2022-10-03,AfterEPR,2022
W706723,Nurse,Updating Notes,5,2021-07-09,BeforeEPR,2021
W496137,Admin,Discharge Summary,12,2024-11-08,AfterEPR,2024
W872044,Admin,Documentation,5,2022-11-18,AfterEPR,2022
W704969,Nurse,Discharge Summary,16,2019-03-04,BeforeEPR,2019
W136251,Doctor,Ordering Tests,2,2024-07-20,AfterEPR,2024
W837109,Doctor,Documentation,14,2021-08-17,BeforeEPR,2021
W969587,Nurse,Updating Notes,2,2024-01-08,AfterEPR,2024
W417025,Nurse,Discharge Summary,15,2020-02-26,BeforeEPR,2020
W100692,Doctor,Discharge Summary,11,2024-11-23,AfterEPR,2024
W280777,Admin,Documentation,10,2020-07-17,BeforeEPR,2020
W817161,Nurse,Discharge Summary,9,2022-12-03,AfterEPR,2022
W356735,Admin,Updating Notes,3,2022-02-07,AfterEPR,2022
W798500,Admin,Documentation,13,2019-03-22,BeforeEPR,2019
W642381,Admin,Updating Notes,2,2023-09-03,AfterEPR,2023
W234996,Nurse,Ordering Tests,2,2024-06-14,AfterEPR,2024
W313342,Doctor,Updating Notes,3,2022-09-21,AfterEPR,2022
W611583,Doctor,Discharge Summary,13,2022-05-09,AfterEPR,2022
W463679,Admin,Ordering Tests,6,2019-04-13,BeforeEPR,2019
W740693,Doctor,Documentation,13,2020-12-09,BeforeEPR,2020
W938454,Admin,Documentation,8,2023-12-08,AfterEPR,2023
W641403,Doctor,Updating Notes,3,2024-12-03,AfterEPR,2024
W671046,Admin,Ordering Tests,5,2018-06-13,BeforeEPR,2018
W807975,Doctor,Documentation,8,2022-12-13,AfterEPR,2022
W718909,Nurse,Updating Notes,2,2023-01-18,AfterEPR,2023
W916868,Doctor,Documentation,12,2021-02-05,BeforeEPR,2021
W666974,Doctor,Discharge Summary,12,2018-11-13,BeforeEPR,2018
W338390,Nurse,Ordering Tests,2,2024-02-21,AfterEPR,2024
W575165,Doctor,Documentation,6,2023-05-14,AfterEPR,2023
W849053,Doctor,Ordering Tests,7,2018-04-26,BeforeEPR,2018
W581346,Doctor,Updating Notes,2,2024-06-16,AfterEPR,2024
W369037,Doctor,Ordering Tests,2,2024-08-26,AfterEPR,2024
W689436,Nurse,Documentation,11,2020-02-23,BeforeEPR,2020
W171713,Admin,Discharge Summary,9,2023-03-22,AfterEPR,2023
W241186,Admin,Discharge Summary,13,2018-01-01,BeforeEPR,2018
W313362,Doctor,Ordering Tests,3,2022-12-10,AfterEPR,2022
W409785,Admin,Updating Notes,2,2024-03-09,AfterEPR,2024
W492275,Nurse,Discharge Summary,17,2021-01-19,BeforeEPR,2021
W506079,Nurse,Ordering Tests,2,2023-10-05,AfterEPR,2023
W699281,Doctor,Documentation,11,2018-09-18,BeforeEPR,2018
W410734,Doctor,Ordering Tests,4,2021-05-09,BeforeEPR,2021
W198086,Doctor,Documentation,11,2018-12-21,BeforeEPR,2018
W759797,Admin,Discharge Summary,9,2024-08-21,AfterEPR,2024
W413962,Nurse,Discharge Summary,14,2019-02-14,BeforeEPR,2019
W484337,Nurse,Updating Notes,3,2022-04-11,AfterEPR,2022
W710204,Admin,Documentation,15,2021-06-14,BeforeEPR,2021
W342059,Doctor,Updating Notes,3,2024-09-11,AfterEPR,2024
W564112,Nurse,Ordering Tests,3,2022-01-24,AfterEPR,2022
W171505,Doctor,Documentation,7,2022-09-05,AfterEPR,2022
W909306,Admin,Documentation,12,2021-07-17,BeforeEPR,2021
W508517,Admin,Updating Notes,2,2022-11-05,AfterEPR,2022
W307845,Doctor,Ordering Tests,3,2024-11-01,AfterEPR,2024
W748406,Nurse,Documentation,7,2024-06-26,AfterEPR,2024
W971145,Doctor,Discharge Summary,8,2023-01-08,AfterEPR,2023
W180781,Nurse,Updating Notes,4,2020-09-27,BeforeEPR,2020
W997545,Nurse,Documentation,5,2024-10-15,AfterEPR,2024
W466064,Nurse,Ordering Tests,6,2020-06-19,BeforeEPR,2020
W975534,Admin,Documentation,14,2019-06-11,BeforeEPR,2019
W715088,Nurse,Documentation,5,2022-11-07,AfterEPR,2022
W755633,Doctor,Updating Notes,3,2018-09-23,BeforeEPR,2018
W803372,Nurse,Discharge Summary,10,2022-01-26,AfterEPR,2022
W522730,Admin,Updating Notes,5,2021-03-19,BeforeEPR,2021
W625442,Admin,Updating Notes,3,2021-11-06,BeforeEPR,2021
W604307,Nurse,Documentation,14,2020-09-25,BeforeEPR,2020
W711704,Nurse,Documentation,8,2024-08-06,AfterEPR,2024
W912856,Admin,Ordering Tests,3,2023-06-17,AfterEPR,2023
W774126,Admin,Updating Notes,4,2019-01-06,BeforeEPR,2019
W446919,Nurse,Discharge Summary,15,2020-04-11,BeforeEPR,2020
W736723,Nurse,Documentation,7,2023-07-16,AfterEPR,2023
W608882,Doctor,Ordering Tests,2,2023-02-20,AfterEPR,2023
W998694,Nurse,Ordering Tests,3,2024-08-08,AfterEPR,2024
W426279,Doctor,Documentation,5,2023-01-02,AfterEPR,2023
W927680,Admin,Documentation,5,2023-02-11,AfterEPR,2023
W530834,Nurse,Ordering Tests,5,2021-12-14,BeforeEPR,2021
W730462,Nurse,Ordering Tests,4,2020-05-13,BeforeEPR,2020
W708775,Doctor,Updating Notes,6,2019-10-17,BeforeEPR,2019
W426579,Nurse,Ordering Tests,6,2021-12-20,BeforeEPR,2021
W934477,Admin,Updating Notes,3,2022-07-04,AfterEPR,2022
W171133,Admin,Updating Notes,2,2023-07-20,AfterEPR,2023
W326602,Admin,Ordering Tests,2,2022-06-23,AfterEPR,2022
W638037,Admin,Documentation,5,2024-01-12,AfterEPR,2024
W971574,Admin,Documentation,13,2018-12-19,BeforeEPR,2018
W912543,Admin,Discharge Summary,10,2024-07-06,AfterEPR,2024
W482991,Doctor,Discharge Summary,17,2020-05-26,BeforeEPR,2020
W614882,Doctor,Discharge Summary,12,2023-10-01,AfterEPR,2023
W689549,Nurse,Updating Notes,5,2021-06-19,BeforeEPR,2021
W648422,Nurse,Ordering Tests,2,2023-02-16,AfterEPR,2023
W273220,Doctor,Documentation,7,2022-10-20,AfterEPR,2022
W607280,Admin,Documentation,14,2019-01-10,BeforeEPR,2019
W546047,Admin,Updating Notes,3,2022-05-12,AfterEPR,2022
W983395,Admin,Documentation,12,2021-05-05,BeforeEPR,2021
W839374,Nurse,Documentation,4,2022-01-25,AfterEPR,2022
W689731,Nurse,Ordering Tests,2,2022-12-20,AfterEPR,2022
W826346,Doctor,Documentation,8,2024-08-26,AfterEPR,2024
W115180,Doctor,Documentation,7,2023-02-14,AfterEPR,2023
W608758,Nurse,Discharge Summary,17,2021-12-21,BeforeEPR,2021
W136402,Nurse,Ordering Tests,3,2023-12-26,AfterEPR,2023
W671113,Nurse,Updating Notes,2,2024-09-05,AfterEPR,2024
W598847,Doctor,Updating Notes,2,2024-12-22,AfterEPR,2024
W281242,Nurse,Ordering Tests,2,2022-04-06,AfterEPR,2022
W834138,Nurse,Ordering Tests,6,2021-01-03,BeforeEPR,2021
W207947,Admin,Updating Notes,6,2019-12-19,BeforeEPR,2019
W728551,Admin,Ordering Tests,3,2022-02-25,AfterEPR,2022
W107748,Admin,Updating Notes,3,2023-11-02,AfterEPR,2023
W877892,Doctor,Ordering Tests,7,2020-12-07,BeforeEPR,2020
W986121,Doctor,Updating Notes,3,2022-05-14,AfterEPR,2022
W931015,Nurse,Ordering Tests,3,2023-08-04,AfterEPR,2023
W160594,Admin,Discharge Summary,11,2023-09-08,AfterEPR,2023
W287325,Nurse,Discharge Summary,10,2018-09-23,BeforeEPR,2018
W839459,Admin,Discharge Summary,9,2024-05-13,AfterEPR,2024
W417494,Admin,Updating Notes,5,2020-08-15,BeforeEPR,2020
W211869,Admin,Ordering Tests,2,2023-12-06,AfterEPR,2023
W729107,Admin,Updating Notes,3,2024-04-27,AfterEPR,2024
W508059,Doctor,Documentation,8,2020-03-23,BeforeEPR,2020
W870099,Doctor,Documentation,6,2022-08-03,AfterEPR,2022
W964840,Nurse,Ordering Tests,5,2018-02-20,BeforeEPR,2018
W689696,Nurse,Documentation,6,2022-07-16,AfterEPR,2022
W961039,Admin,Ordering Tests,3,2023-06-27,AfterEPR,2023
W829684,Nurse,Ordering Tests,3,2019-07-09,BeforeEPR,2019
W940609,Nurse,Updating Notes,6,2021-10-06,BeforeEPR,2021
W251230,Doctor,Discharge Summary,7,2023-10-08,AfterEPR,2023
W144963,Doctor,Documentation,8,2019-07-22,BeforeEPR,2019
W334575,Admin,Documentation,11,2018-12-15,BeforeEPR,2018
W483203,Admin,Ordering Tests,2,2024-09-22,AfterEPR,2024
W652182,Doctor,Discharge Summary,18,2019-07-09,BeforeEPR,2019
W221786,Admin,Discharge Summary,12,2022-12-23,AfterEPR,2022
W426895,Doctor,Discharge Summary,10,2022-08-12,AfterEPR,2022
W301055,Admin,Updating Notes,4,2019-06-26,BeforeEPR,2019
W997531,Admin,Discharge Summary,9,2024-11-22,AfterEPR,2024
W762761,Admin,Updating Notes,2,2024-01-08,AfterEPR,2024
W828519,Admin,Discharge Summary,7,2023-10-02,AfterEPR,2023
W922579,Doctor,Documentation,6,2024-03-16,AfterEPR,2024
W401715,Doctor,Updating Notes,3,2024-11-21,AfterEPR,2024
W307669,Doctor,Documentation,16,2018-10-08,BeforeEPR,2018
W425734,Doctor,Ordering Tests,3,2023-09-08,AfterEPR,2023
W809651,Admin,Ordering Tests,3,2024-01-11,AfterEPR,2024
W578134,Doctor,Discharge Summary,11,2021-03-20,BeforeEPR,2021
W476165,Nurse,Documentation,6,2023-06-23,AfterEPR,2023
W373175,Admin,Discharge Summary,20,2020-04-21,BeforeEPR,2020
W339272,Nurse,Updating Notes,3,2018-10-05,BeforeEPR,2018
W811770,Doctor,Documentation,8,2018-06-04,BeforeEPR,2018
W539192,Admin,Documentation,7,2022-09-08,AfterEPR,2022
W804181,Doctor,Ordering Tests,5,2020-11-26,BeforeEPR,2020
W304479,Doctor,Discharge Summary,12,2019-12-22,BeforeEPR,2019
W590439,Nurse,Discharge Summary,8,2024-09-05,AfterEPR,2024
W439164,Admin,Discharge Summary,14,2020-02-22,BeforeEPR,2020
W351640,Doctor,Documentation,9,2018-06-19,BeforeEPR,2018
W524924,Nurse,Ordering Tests,3,2023-05-02,AfterEPR,2023
W608324,Doctor,Discharge Summary,14,2021-12-09,BeforeEPR,2021
W540853,Nurse,Updating Notes,3,2022-10-09,AfterEPR,2022
W792498,Nurse,Ordering Tests,4,2021-07-23,BeforeEPR,2021
W357289,Admin,Documentation,8,2022-07-09,AfterEPR,2022
W453732,Nurse,Updating Notes,5,2018-08-14,BeforeEPR,2018
W797967,Nurse,Ordering Tests,2,2024-12-04,AfterEPR,2024
W760405,Nurse,Discharge Summary,17,2020-12-04,BeforeEPR,2020
W861880,Nurse,Discharge Summary,11,2021-01-05,BeforeEPR,2021
W256821,Admin,Discharge Summary,11,2023-03-22,AfterEPR,2023
W758696,Admin,Ordering Tests,2,2022-08-17,AfterEPR,2022
W346747,Admin,Documentation,8,2021-11-08,BeforeEPR,2021
W422924,Nurse,Documentation,9,2022-09-09,AfterEPR,2022
W184771,Nurse,Documentation,12,2019-06-26,BeforeEPR,2019
W254316,Nurse,Discharge Summary,18,2020-10-14,BeforeEPR,2020
W723141,Nurse,Updating Notes,2,2023-09-07,AfterEPR,2023
W795395,Admin,Ordering Tests,5,2020-06-08,BeforeEPR,2020
W988919,Nurse,Ordering Tests,3,2023-10-27,AfterEPR,2023
W269984,Doctor,Updating Notes,4,2021-08-26,BeforeEPR,2021
W114967,Doctor,Discharge Summary,8,2022-11-15,AfterEPR,2022
W229324,Doctor,Discharge Summary,12,2020-06-14,BeforeEPR,2020
W657752,Doctor,Updating Notes,3,2024-08-21,AfterEPR,2024
W648583,Nurse,Discharge Summary,12,2022-02-19,AfterEPR,2022
W910692,Admin,Ordering Tests,7,2020-07-04,BeforeEPR,2020
W566468,Nurse,Documentation,9,2018-07-14,BeforeEPR,2018
W426244,Doctor,Ordering Tests,5,2018-03-22,BeforeEPR,2018
W767801,Admin,Updating Notes,4,2021-04-24,BeforeEPR,2021
W765546,Admin,Updating Notes,4,2021-07-27,BeforeEPR,2021
W280269,Nurse,Discharge Summary,7,2024-10-17,AfterEPR,2024
W402428,Nurse,Updating Notes,2,2022-12-03,AfterEPR,2022
W891245,Admin,Documentation,7,2024-09-19,AfterEPR,2024
W807951,Nurse,Discharge Summary,8,2024-04-10,AfterEPR,2024
W879498,Doctor,Ordering Tests,6,2021-05-07,BeforeEPR,2021
W813995,Nurse,Discharge Summary,7,2022-07-16,AfterEPR,2022
W788420,Admin,Discharge Summary,17,2019-04-06,BeforeEPR,2019
W932852,Doctor,Ordering Tests,2,2024-09-16,AfterEPR,2024
W249407,Nurse,Documentation,6,2024-08-21,AfterEPR,2024
W126766,Admin,Documentation,6,2024-02-21,AfterEPR,2024
W492056,Doctor,Documentation,13,2021-08-03,BeforeEPR,2021
W764773,Admin,Updating Notes,3,2023-10-20,AfterEPR,2023
W626806,Nurse,Updating Notes,5,2018-06-20,BeforeEPR,2018
W313169,Nurse,Ordering Tests,2,2022-02-05,AfterEPR,2022
W792841,Nurse,Ordering Tests,3,2024-01-06,AfterEPR,2024
W310621,Nurse,Discharge Summary,10,2022-03-13,AfterEPR,2022
W769422,Nurse,Discharge Summary,8,2024-02-04,AfterEPR,2024
W534106,Admin,Updating Notes,3,2023-07-07,AfterEPR,2023
W205907,Doctor,Ordering Tests,2,2022-11-02,AfterEPR,2022
W381456,Doctor,Documentation,5,2024-06-23,AfterEPR,2024
W959225,Doctor,Documentation,6,2023-03-13,AfterEPR,2023
W815595,Nurse,Ordering Tests,2,2022-11-13,AfterEPR,2022
W292213,Doctor,Documentation,7,2024-06-17,AfterEPR,2024
W332068,Admin,Discharge Summary,12,2019-04-11,BeforeEPR,2019
W427595,Nurse,Updating Notes,3,2019-09-24,BeforeEPR,2019
W329692,Doctor,Discharge Summary,10,2023-11-03,AfterEPR,2023
W240423,Admin,Documentation,7,2023-03-11,AfterEPR,2023
W331042,Doctor,Discharge Summary,8,2023-07-27,AfterEPR,2023
W430691,Nurse,Updating Notes,2,2022-01-22,AfterEPR,2022
W727375,Nurse,Ordering Tests,2,2022-02-05,AfterEPR,2022
