WorkflowID,StaffRole,TaskName,TimeMinutes,Date,EPRPeriod
W379560,Doctor,Documentation,5,2022-11-15,AfterEPR
W892463,Doctor,Updating Notes,4,2018-12-23,BeforeEPR
W275929,Admin,Documentation,9,2024-09-15,AfterEPR
W836300,Doctor,Documentation,7,2024-04-23,AfterEPR
W843712,Admin,Updating Notes,5,2021-05-02,BeforeEPR
W752864,Admin,Documentation,11,2018-06-08,BeforeEPR
W605061,Admin,Discharge Summary,8,2023-08-02,AfterEPR
W307478,Admin,Updating Notes,2,2022-08-23,AfterEPR
W365630,Admin,Updating Notes,3,2018-02-19,BeforeEPR
W476254,Doctor,Updating Notes,4,2020-12-07,BeforeEPR
W731434,Admin,Updating Notes,4,2020-06-01,BeforeEPR
W746154,Doctor,Updating Notes,2,2024-08-14,AfterEPR
W318588,Admin,Documentation,14,2018-11-24,BeforeEPR
W113725,Admin,Discharge Summary,10,2024-02-05,AfterEPR
W766033,Doctor,Ordering Tests,2,2023-11-16,AfterEPR
W256815,Doctor,Documentation,5,2022-08-13,AfterEPR
W564214,Nurse,Updating Notes,3,2024-06-08,AfterEPR
W549158,Nurse,Discharge Summary,11,2022-07-06,AfterEPR
W655998,Admin,Documentation,5,2024-05-23,AfterEPR
W525505,Admin,Documentation,11,2019-12-16,BeforeEPR
W532998,Nurse,Ordering Tests,7,2019-09-01,BeforeEPR
W430561,Doctor,Documentation,12,2021-04-20,BeforeEPR
W966905,Doctor,Documentation,15,2020-05-26,BeforeEPR
W717161,Doctor,Ordering Tests,4,2020-11-27,BeforeEPR
W450025,Nurse,Discharge Summary,7,2024-02-19,AfterEPR
W361071,Nurse,Documentation,8,2022-12-14,AfterEPR
W578439,Doctor,Discharge Summary,14,2021-01-13,BeforeEPR
W509023,Nurse,Discharge Summary,20,2020-07-06,BeforeEPR
W353535,Admin,Updating Notes,5,2018-08-18,BeforeEPR
W920492,Nurse,Documentation,13,2019-01-06,BeforeEPR
W464813,Doctor,Discharge Summary,17,2021-12-15,BeforeEPR
W434069,Nurse,Updating Notes,2,2022-07-08,AfterEPR
W424488,Admin,Documentation,9,2021-10-16,BeforeEPR
W552823,Admin,Documentation,9,2021-03-14,BeforeEPR
W144169,Nurse,Discharge Summary,11,2020-12-09,BeforeEPR
W952700,Doctor,Updating Notes,5,2020-08-26,BeforeEPR
W383882,Admin,Documentation,6,2023-10-24,AfterEPR
W743536,Doctor,Documentation,8,2023-02-16,AfterEPR
W143554,Doctor,Ordering Tests,3,2023-05-27,AfterEPR
W929993,Nurse,Discharge Summary,11,2022-04-23,AfterEPR
W255321,Nurse,Discharge Summary,11,2022-07-21,AfterEPR
W213924,Nurse,Documentation,11,2021-05-19,BeforeEPR
W978243,Nurse,Ordering Tests,6,2018-11-14,BeforeEPR
W550153,Nurse,Updating Notes,2,2023-01-27,AfterEPR
W175882,Admin,Updating Notes,5,2018-12-01,BeforeEPR
W127432,Nurse,Updating Notes,2,2024-03-09,AfterEPR
W964959,Nurse,Documentation,8,2023-04-17,AfterEPR
W477476,Nurse,Ordering Tests,3,2022-03-22,AfterEPR
W366306,Doctor,Discharge Summary,16,2018-11-26,BeforeEPR
W335144,Nurse,Ordering Tests,2,2023-07-07,AfterEPR
W763304,Admin,Updating Notes,4,2019-07-19,BeforeEPR
W477928,Admin,Updating Notes,2,2022-02-08,AfterEPR
W463876,Nurse,Discharge Summary,8,2022-12-24,AfterEPR
W249587,Nurse,Ordering Tests,4,2018-02-23,BeforeEPR
W601975,Admin,Ordering Tests,2,2023-02-03,AfterEPR
W906851,Doctor,Documentation,8,2023-10-15,AfterEPR
W502706,Doctor,Updating Notes,5,2020-09-05,BeforeEPR
W718714,Doctor,Updating Notes,1,2023-05-13,AfterEPR
W940803,Admin,Ordering Tests,2,2022-09-03,AfterEPR
W213913,Nurse,Discharge Summary,14,2021-02-02,BeforeEPR
W251569,Nurse,Documentation,12,2018-04-27,BeforeEPR
W443810,Doctor,Updating Notes,4,2020-01-16,BeforeEPR
W755446,Doctor,Updating Notes,3,2022-12-23,AfterEPR
W580730,Nurse,Ordering Tests,3,2022-10-14,AfterEPR
W269536,Admin,Discharge Summary,12,2018-04-23,BeforeEPR
W583971,Doctor,Ordering Tests,5,2018-02-07,BeforeEPR
W107041,Nurse,Discharge Summary,12,2020-01-25,BeforeEPR
W652948,Doctor,Updating Notes,3,2024-11-08,AfterEPR
W992405,Nurse,Discharge Summary,16,2019-12-05,BeforeEPR
W934318,Admin,Updating Notes,3,2023-03-06,AfterEPR
W829036,Doctor,Updating Notes,2,2024-05-04,AfterEPR
W597000,Doctor,Ordering Tests,3,2022-07-10,AfterEPR
W829644,Admin,Discharge Summary,14,2021-04-24,BeforeEPR
W587879,Doctor,Updating Notes,2,2022-06-25,AfterEPR
W619930,Admin,Updating Notes,5,2018-03-23,BeforeEPR
W745594,Admin,Documentation,7,2022-12-10,AfterEPR
W807679,Nurse,Updating Notes,2,2023-08-16,AfterEPR
W270564,Admin,Documentation,12,2018-01-22,BeforeEPR
W308424,Admin,Documentation,12,2018-02-27,BeforeEPR
W258927,Admin,Documentation,8,2023-11-10,AfterEPR
W954781,Admin,Updating Notes,5,2018-06-21,BeforeEPR
W907603,Doctor,Documentation,7,2022-01-13,AfterEPR
W555400,Nurse,Documentation,11,2021-10-09,BeforeEPR
W109420,Doctor,Discharge Summary,10,2022-06-09,AfterEPR
W809978,Admin,Updating Notes,2,2024-08-21,AfterEPR
W629844,Nurse,Documentation,10,2020-03-25,BeforeEPR
W591202,Admin,Ordering Tests,3,2024-08-06,AfterEPR
W259336,Admin,Ordering Tests,2,2022-07-06,AfterEPR
W634205,Admin,Updating Notes,3,2020-10-26,BeforeEPR
W436547,Nurse,Ordering Tests,3,2024-06-05,AfterEPR
W564016,Doctor,Documentation,6,2022-12-01,AfterEPR
W392976,Nurse,Ordering Tests,4,2019-05-19,BeforeEPR
W837760,Nurse,Documentation,12,2020-11-26,BeforeEPR
W968707,Doctor,Documentation,6,2024-04-12,AfterEPR
W104471,Nurse,Discharge Summary,12,2018-03-03,BeforeEPR
W821188,Nurse,Ordering Tests,5,2020-04-22,BeforeEPR
W418401,Nurse,Discharge Summary,19,2020-10-07,BeforeEPR
W864621,Nurse,Updating Notes,3,2023-05-09,AfterEPR
W809202,Nurse,Discharge Summary,10,2024-04-24,AfterEPR
W573335,Admin,Documentation,7,2020-09-25,BeforeEPR
W908719,Nurse,Ordering Tests,2,2022-02-04,AfterEPR
W125158,Doctor,Discharge Summary,13,2019-11-05,BeforeEPR
W413165,Admin,Discharge Summary,16,2019-09-19,BeforeEPR
W271521,Nurse,Documentation,13,2021-05-15,BeforeEPR
W304318,Doctor,Discharge Summary,14,2018-11-18,BeforeEPR
W929311,Nurse,Documentation,12,2018-06-05,BeforeEPR
W581568,Doctor,Ordering Tests,6,2019-12-11,BeforeEPR
W885528,Admin,Discharge Summary,16,2020-02-24,BeforeEPR
W226265,Nurse,Updating Notes,2,2023-12-03,AfterEPR
W231607,Admin,Discharge Summary,12,2023-11-14,AfterEPR
W380981,Nurse,Ordering Tests,6,2020-06-26,BeforeEPR
W707865,Nurse,Ordering Tests,2,2022-11-17,AfterEPR
W505897,Admin,Updating Notes,2,2024-01-13,AfterEPR
W921378,Doctor,Ordering Tests,3,2022-06-14,AfterEPR
W972791,Doctor,Ordering Tests,2,2022-12-18,AfterEPR
W242344,Nurse,Discharge Summary,11,2020-05-26,BeforeEPR
W678192,Doctor,Updating Notes,3,2024-06-14,AfterEPR
W945536,Doctor,Ordering Tests,6,2018-11-14,BeforeEPR
W585389,Nurse,Documentation,13,2021-09-23,BeforeEPR
W813282,Doctor,Updating Notes,2,2022-07-06,AfterEPR
W642661,Admin,Discharge Summary,14,2021-09-12,BeforeEPR
W833533,Nurse,Documentation,9,2018-05-09,BeforeEPR
W729901,Nurse,Updating Notes,3,2023-10-21,AfterEPR
W624462,Doctor,Discharge Summary,11,2022-05-07,AfterEPR
W877713,Admin,Discharge Summary,7,2022-04-13,AfterEPR
W285996,Nurse,Ordering Tests,2,2023-08-06,AfterEPR
W299153,Nurse,Documentation,17,2021-10-19,BeforeEPR
W411645,Admin,Discharge Summary,15,2020-05-10,BeforeEPR
W603750,Admin,Ordering Tests,3,2024-08-22,AfterEPR
W740139,Doctor,Documentation,7,2024-02-16,AfterEPR
W928575,Doctor,Ordering Tests,2,2022-02-17,AfterEPR
W210449,Admin,Updating Notes,4,2020-07-02,BeforeEPR
W319428,Nurse,Discharge Summary,9,2023-12-27,AfterEPR
W693183,Nurse,Ordering Tests,2,2024-10-03,AfterEPR
W998633,Admin,Ordering Tests,3,2023-02-08,AfterEPR
W389611,Admin,Updating Notes,5,2020-06-15,BeforeEPR
W169178,Admin,Discharge Summary,11,2024-09-13,AfterEPR
W495794,Nurse,Updating Notes,4,2022-11-02,AfterEPR
W172393,Admin,Ordering Tests,5,2020-07-02,BeforeEPR
W956711,Doctor,Updating Notes,3,2020-10-13,BeforeEPR
W820950,Admin,Documentation,6,2024-10-07,AfterEPR
W840108,Doctor,Documentation,12,2018-07-03,BeforeEPR
W397438,Nurse,Ordering Tests,6,2018-03-14,BeforeEPR
W260927,Admin,Documentation,10,2018-05-02,BeforeEPR
W788608,Nurse,Discharge Summary,11,2024-04-09,AfterEPR
W356091,Doctor,Updating Notes,2,2022-10-03,AfterEPR
W706723,Nurse,Updating Notes,5,2021-07-09,BeforeEPR
W496137,Admin,Discharge Summary,12,2024-11-08,AfterEPR
W872044,Admin,Documentation,5,2022-11-18,AfterEPR
W704969,Nurse,Discharge Summary,16,2019-03-04,BeforeEPR
W136251,Doctor,Ordering Tests,2,2024-07-20,AfterEPR
W837109,Doctor,Documentation,14,2021-08-17,BeforeEPR
W969587,Nurse,Updating Notes,2,2024-01-08,AfterEPR
W417025,Nurse,Discharge Summary,15,2020-02-26,BeforeEPR
W100692,Doctor,Discharge Summary,11,2024-11-23,AfterEPR
W280777,Admin,Documentation,10,2020-07-17,BeforeEPR
W817161,Nurse,Discharge Summary,9,2022-12-03,AfterEPR
W356735,Admin,Updating Notes,3,2022-02-07,AfterEPR
W798500,Admin,Documentation,13,2019-03-22,BeforeEPR
W642381,Admin,Updating Notes,2,2023-09-03,AfterEPR
W234996,Nurse,Ordering Tests,2,2024-06-14,AfterEPR
W313342,Doctor,Updating Notes,3,2022-09-21,AfterEPR
W611583,Doctor,Discharge Summary,13,2022-05-09,AfterEPR
W463679,Admin,Ordering Tests,6,2019-04-13,BeforeEPR
W740693,Doctor,Documentation,13,2020-12-09,BeforeEPR
W938454,Admin,Documentation,8,2023-12-08,AfterEPR
W641403,Doctor,Updating Notes,3,2024-12-03,AfterEPR
W671046,Admin,Ordering Tests,5,2018-06-13,BeforeEPR
W807975,Doctor,Documentation,8,2022-12-13,AfterEPR
W718909,Nurse,Updating Notes,2,2023-01-18,AfterEPR
W916868,Doctor,Documentation,12,2021-02-05,BeforeEPR
W666974,Doctor,Discharge Summary,12,2018-11-13,BeforeEPR
W338390,Nurse,Ordering Tests,2,2024-02-21,AfterEPR
W575165,Doctor,Documentation,6,2023-05-14,AfterEPR
W849053,Doctor,Ordering Tests,7,2018-04-26,BeforeEPR
W581346,Doctor,Updating Notes,2,2024-06-16,AfterEPR
W369037,Doctor,Ordering Tests,2,2024-08-26,AfterEPR
W689436,Nurse,Documentation,11,2020-02-23,BeforeEPR
W171713,Admin,Discharge Summary,9,2023-03-22,AfterEPR
W241186,Admin,Discharge Summary,13,2018-01-01,BeforeEPR
W313362,Doctor,Ordering Tests,3,2022-12-10,AfterEPR
W409785,Admin,Updating Notes,2,2024-03-09,AfterEPR
W492275,Nurse,Discharge Summary,17,2021-01-19,BeforeEPR
W506079,Nurse,Ordering Tests,2,2023-10-05,AfterEPR
W699281,Doctor,Documentation,11,2018-09-18,BeforeEPR
W410734,Doctor,Ordering Tests,4,2021-05-09,BeforeEPR
W198086,Doctor,Documentation,11,2018-12-21,BeforeEPR
W759797,Admin,Discharge Summary,9,2024-08-21,AfterEPR
W413962,Nurse,Discharge Summary,14,2019-02-14,BeforeEPR
W484337,Nurse,Updating Notes,3,2022-04-11,AfterEPR
W710204,Admin,Documentation,15,2021-06-14,BeforeEPR
W342059,Doctor,Updating Notes,3,2024-09-11,AfterEPR
W564112,Nurse,Ordering Tests,3,2022-01-24,AfterEPR
W171505,Doctor,Documentation,7,2022-09-05,AfterEPR
W909306,Admin,Documentation,12,2021-07-17,BeforeEPR
W508517,Admin,Updating Notes,2,2022-11-05,AfterEPR
W307845,Doctor,Ordering Tests,3,2024-11-01,AfterEPR
W748406,Nurse,Documentation,7,2024-06-26,AfterEPR
W971145,Doctor,Discharge Summary,8,2023-01-08,AfterEPR
W180781,Nurse,Updating Notes,4,2020-09-27,BeforeEPR
W997545,Nurse,Documentation,5,2024-10-15,AfterEPR
W466064,Nurse,Ordering Tests,6,2020-06-19,BeforeEPR
W975534,Admin,Documentation,14,2019-06-11,BeforeEPR
W715088,Nurse,Documentation,5,2022-11-07,AfterEPR
W755633,Doctor,Updating Notes,3,2018-09-23,BeforeEPR
W803372,Nurse,Discharge Summary,10,2022-01-26,AfterEPR
W522730,Admin,Updating Notes,5,2021-03-19,BeforeEPR
W625442,Admin,Updating Notes,3,2021-11-06,BeforeEPR
W604307,Nurse,Documentation,14,2020-09-25,BeforeEPR
W711704,Nurse,Documentation,8,2024-08-06,AfterEPR
W912856,Admin,Ordering Tests,3,2023-06-17,AfterEPR
W774126,Admin,Updating Notes,4,2019-01-06,BeforeEPR
W446919,Nurse,Discharge Summary,15,2020-04-11,BeforeEPR
W736723,Nurse,Documentation,7,2023-07-16,AfterEPR
W608882,Doctor,Ordering Tests,2,2023-02-20,AfterEPR
W998694,Nurse,Ordering Tests,3,2024-08-08,AfterEPR
W426279,Doctor,Documentation,5,2023-01-02,AfterEPR
W927680,Admin,Documentation,5,2023-02-11,AfterEPR
W530834,Nurse,Ordering Tests,5,2021-12-14,BeforeEPR
W730462,Nurse,Ordering Tests,4,2020-05-13,BeforeEPR
W708775,Doctor,Updating Notes,6,2019-10-17,BeforeEPR
W426579,Nurse,Ordering Tests,6,2021-12-20,BeforeEPR
W934477,Admin,Updating Notes,3,2022-07-04,AfterEPR
W171133,Admin,Updating Notes,2,2023-07-20,AfterEPR
W326602,Admin,Ordering Tests,2,2022-06-23,AfterEPR
W638037,Admin,Documentation,5,2024-01-12,AfterEPR
W971574,Admin,Documentation,13,2018-12-19,BeforeEPR
W912543,Admin,Discharge Summary,10,2024-07-06,AfterEPR
W482991,Doctor,Discharge Summary,17,2020-05-26,BeforeEPR
W614882,Doctor,Discharge Summary,12,2023-10-01,AfterEPR
W689549,Nurse,Updating Notes,5,2021-06-19,BeforeEPR
W648422,Nurse,Ordering Tests,2,2023-02-16,AfterEPR
W273220,Doctor,Documentation,7,2022-10-20,AfterEPR
W607280,Admin,Documentation,14,2019-01-10,BeforeEPR
W546047,Admin,Updating Notes,3,2022-05-12,AfterEPR
W983395,Admin,Documentation,12,2021-05-05,BeforeEPR
W839374,Nurse,Documentation,4,2022-01-25,AfterEPR
W689731,Nurse,Ordering Tests,2,2022-12-20,AfterEPR
W826346,Doctor,Documentation,8,2024-08-26,AfterEPR
W115180,Doctor,Documentation,7,2023-02-14,AfterEPR
W608758,Nurse,Discharge Summary,17,2021-12-21,BeforeEPR
W136402,Nurse,Ordering Tests,3,2023-12-26,AfterEPR
W671113,Nurse,Updating Notes,2,2024-09-05,AfterEPR
W598847,Doctor,Updating Notes,2,2024-12-22,AfterEPR
W281242,Nurse,Ordering Tests,2,2022-04-06,AfterEPR
W834138,Nurse,Ordering Tests,6,2021-01-03,BeforeEPR
W207947,Admin,Updating Notes,6,2019-12-19,BeforeEPR
W728551,Admin,Ordering Tests,3,2022-02-25,AfterEPR
W107748,Admin,Updating Notes,3,2023-11-02,AfterEPR
W877892,Doctor,Ordering Tests,7,2020-12-07,BeforeEPR
W986121,Doctor,Updating Notes,3,2022-05-14,AfterEPR
W931015,Nurse,Ordering Tests,3,2023-08-04,AfterEPR
W160594,Admin,Discharge Summary,11,2023-09-08,AfterEPR
W287325,Nurse,Discharge Summary,10,2018-09-23,BeforeEPR
W839459,Admin,Discharge Summary,9,2024-05-13,AfterEPR
W417494,Admin,Updating Notes,5,2020-08-15,BeforeEPR
W211869,Admin,Ordering Tests,2,2023-12-06,AfterEPR
W729107,Admin,Updating Notes,3,2024-04-27,AfterEPR
W508059,Doctor,Documentation,8,2020-03-23,BeforeEPR
W870099,Doctor,Documentation,6,2022-08-03,AfterEPR
W964840,Nurse,Ordering Tests,5,2018-02-20,BeforeEPR
W689696,Nurse,Documentation,6,2022-07-16,AfterEPR
W961039,Admin,Ordering Tests,3,2023-06-27,AfterEPR
W829684,Nurse,Ordering Tests,3,2019-07-09,BeforeEPR
W940609,Nurse,Updating Notes,6,2021-10-06,BeforeEPR
W251230,Doctor,Discharge Summary,7,2023-10-08,AfterEPR
W144963,Doctor,Documentation,8,2019-07-22,BeforeEPR
W334575,Admin,Documentation,11,2018-12-15,BeforeEPR
W483203,Admin,Ordering Tests,2,2024-09-22,AfterEPR
W652182,Doctor,Discharge Summary,18,2019-07-09,BeforeEPR
W221786,Admin,Discharge Summary,12,2022-12-23,AfterEPR
W426895,Doctor,Discharge Summary,10,2022-08-12,AfterEPR
W301055,Admin,Updating Notes,4,2019-06-26,BeforeEPR
W997531,Admin,Discharge Summary,9,2024-11-22,AfterEPR
W762761,Admin,Updating Notes,2,2024-01-08,AfterEPR
W828519,Admin,Discharge Summary,7,2023-10-02,AfterEPR
W922579,Doctor,Documentation,6,2024-03-16,AfterEPR
W401715,Doctor,Updating Notes,3,2024-11-21,AfterEPR
W307669,Doctor,Documentation,16,2018-10-08,BeforeEPR
W425734,Doctor,Ordering Tests,3,2023-09-08,AfterEPR
W809651,Admin,Ordering Tests,3,2024-01-11,AfterEPR
W578134,Doctor,Discharge Summary,11,2021-03-20,BeforeEPR
W476165,Nurse,Documentation,6,2023-06-23,AfterEPR
W373175,Admin,Discharge Summary,20,2020-04-21,BeforeEPR
W339272,Nurse,Updating Notes,3,2018-10-05,BeforeEPR
W811770,Doctor,Documentation,8,2018-06-04,BeforeEPR
W539192,Admin,Documentation,7,2022-09-08,AfterEPR
W804181,Doctor,Ordering Tests,5,2020-11-26,BeforeEPR
W304479,Doctor,Discharge Summary,12,2019-12-22,BeforeEPR
W590439,Nurse,Discharge Summary,8,2024-09-05,AfterEPR
W439164,Admin,Discharge Summary,14,2020-02-22,BeforeEPR
W351640,Doctor,Documentation,9,2018-06-19,BeforeEPR
W524924,Nurse,Ordering Tests,3,2023-05-02,AfterEPR
W608324,Doctor,Discharge Summary,14,2021-12-09,BeforeEPR
W540853,Nurse,Updating Notes,3,2022-10-09,AfterEPR
W792498,Nurse,Ordering Tests,4,2021-07-23,BeforeEPR
W357289,Admin,Documentation,8,2022-07-09,AfterEPR
W453732,Nurse,Updating Notes,5,2018-08-14,BeforeEPR
W797967,Nurse,Ordering Tests,2,2024-12-04,AfterEPR
W760405,Nurse,Discharge Summary,17,2020-12-04,BeforeEPR
W861880,Nurse,Discharge Summary,11,2021-01-05,BeforeEPR
W256821,Admin,Discharge Summary,11,2023-03-22,AfterEPR
W758696,Admin,Ordering Tests,2,2022-08-17,AfterEPR
W346747,Admin,Documentation,8,2021-11-08,BeforeEPR
W422924,Nurse,Documentation,9,2022-09-09,AfterEPR
W184771,Nurse,Documentation,12,2019-06-26,BeforeEPR
W254316,Nurse,Discharge Summary,18,2020-10-14,BeforeEPR
W723141,Nurse,Updating Notes,2,2023-09-07,AfterEPR
W795395,Admin,Ordering Tests,5,2020-06-08,BeforeEPR
W988919,Nurse,Ordering Tests,3,2023-10-27,AfterEPR
W269984,Doctor,Updating Notes,4,2021-08-26,BeforeEPR
W114967,Doctor,Discharge Summary,8,2022-11-15,AfterEPR
W229324,Doctor,Discharge Summary,12,2020-06-14,BeforeEPR
W657752,Doctor,Updating Notes,3,2024-08-21,AfterEPR
W648583,Nurse,Discharge Summary,12,2022-02-19,AfterEPR
W910692,Admin,Ordering Tests,7,2020-07-04,BeforeEPR
W566468,Nurse,Documentation,9,2018-07-14,BeforeEPR
W426244,Doctor,Ordering Tests,5,2018-03-22,BeforeEPR
W767801,Admin,Updating Notes,4,2021-04-24,BeforeEPR
W765546,Admin,Updating Notes,4,2021-07-27,BeforeEPR
W280269,Nurse,Discharge Summary,7,2024-10-17,AfterEPR
W402428,Nurse,Updating Notes,2,2022-12-03,AfterEPR
W891245,Admin,Documentation,7,2024-09-19,AfterEPR
W807951,Nurse,Discharge Summary,8,2024-04-10,AfterEPR
W879498,Doctor,Ordering Tests,6,2021-05-07,BeforeEPR
W813995,Nurse,Discharge Summary,7,2022-07-16,AfterEPR
W788420,Admin,Discharge Summary,17,2019-04-06,BeforeEPR
W932852,Doctor,Ordering Tests,2,2024-09-16,AfterEPR
W249407,Nurse,Documentation,6,2024-08-21,AfterEPR
W126766,Admin,Documentation,6,2024-02-21,AfterEPR
W492056,Doctor,Documentation,13,2021-08-03,BeforeEPR
W764773,Admin,Updating Notes,3,2023-10-20,AfterEPR
W626806,Nurse,Updating Notes,5,2018-06-20,BeforeEPR
W313169,Nurse,Ordering Tests,2,2022-02-05,AfterEPR
W792841,Nurse,Ordering Tests,3,2024-01-06,AfterEPR
W310621,Nurse,Discharge Summary,10,2022-03-13,AfterEPR
W769422,Nurse,Discharge Summary,8,2024-02-04,AfterEPR
W534106,Admin,Updating Notes,3,2023-07-07,AfterEPR
W205907,Doctor,Ordering Tests,2,2022-11-02,AfterEPR
W381456,Doctor,Documentation,5,2024-06-23,AfterEPR
W959225,Doctor,Documentation,6,2023-03-13,AfterEPR
W815595,Nurse,Ordering Tests,2,2022-11-13,AfterEPR
W292213,Doctor,Documentation,7,2024-06-17,AfterEPR
W332068,Admin,Discharge Summary,12,2019-04-11,BeforeEPR
W427595,Nurse,Updating Notes,3,2019-09-24,BeforeEPR
W329692,Doctor,Discharge Summary,10,2023-11-03,AfterEPR
W240423,Admin,Documentation,7,2023-03-11,AfterEPR
W331042,Doctor,Discharge Summary,8,2023-07-27,AfterEPR
W430691,Nurse,Updating Notes,2,2022-01-22,AfterEPR
W727375,Nurse,Ordering Tests,2,2022-02-05,AfterEPR
W244815,Nurse,Documentation,6,2022-04-20,AfterEPR
W280690,Nurse,Documentation,7,2022-03-11,AfterEPR
W584180,Admin,Discharge Summary,14,2021-10-04,BeforeEPR
W880813,Doctor,Updating Notes,5,2019-01-11,BeforeEPR
W518090,Nurse,Ordering Tests,2,2024-10-09,AfterEPR
W300445,Nurse,Documentation,9,2022-08-19,AfterEPR
W623123,Nurse,Ordering Tests,1,2023-06-26,AfterEPR
W816916,Admin,Documentation,6,2023-10-11,AfterEPR
W857034,Nurse,Ordering Tests,3,2023-04-25,AfterEPR
W674594,Admin,Discharge Summary,16,2021-11-03,BeforeEPR
W678563,Doctor,Updating Notes,3,2022-06-16,AfterEPR
W971161,Nurse,Documentation,7,2024-01-01,AfterEPR
W479062,Admin,Updating Notes,5,2020-04-04,BeforeEPR
W264139,Doctor,Ordering Tests,2,2024-12-23,AfterEPR
W588442,Nurse,Discharge Summary,9,2023-06-07,AfterEPR
W966996,Nurse,Updating Notes,3,2018-09-19,BeforeEPR
W639750,Doctor,Discharge Summary,10,2019-12-25,BeforeEPR
W271669,Doctor,Documentation,12,2019-07-16,BeforeEPR
W463720,Nurse,Documentation,12,2018-07-13,BeforeEPR
W997882,Admin,Updating Notes,3,2024-08-12,AfterEPR
W158862,Admin,Documentation,7,2019-07-13,BeforeEPR
W332513,Nurse,Discharge Summary,14,2018-10-13,BeforeEPR
W506757,Nurse,Ordering Tests,2,2024-09-16,AfterEPR
W985439,Nurse,Ordering Tests,3,2022-07-05,AfterEPR
W735650,Admin,Discharge Summary,9,2022-01-15,AfterEPR
W805709,Admin,Documentation,6,2022-06-18,AfterEPR
W768299,Admin,Discharge Summary,11,2022-05-15,AfterEPR
W985481,Doctor,Documentation,7,2024-12-01,AfterEPR
W449702,Admin,Discharge Summary,17,2018-06-17,BeforeEPR
W547499,Nurse,Ordering Tests,5,2021-05-03,BeforeEPR
W735357,Doctor,Documentation,5,2024-09-03,AfterEPR
W297277,Admin,Documentation,4,2023-01-04,AfterEPR
W334815,Doctor,Discharge Summary,13,2020-11-05,BeforeEPR
W750148,Admin,Discharge Summary,7,2023-05-14,AfterEPR
W919674,Nurse,Ordering Tests,5,2019-09-15,BeforeEPR
W655060,Nurse,Ordering Tests,2,2022-09-12,AfterEPR
W563843,Nurse,Discharge Summary,8,2024-12-05,AfterEPR
W605943,Doctor,Ordering Tests,2,2024-07-25,AfterEPR
W829598,Admin,Updating Notes,4,2021-01-03,BeforeEPR
W693336,Admin,Discharge Summary,11,2024-09-04,AfterEPR
W465186,Admin,Documentation,11,2018-12-11,BeforeEPR
W515604,Nurse,Discharge Summary,14,2021-07-15,BeforeEPR
W517771,Doctor,Ordering Tests,5,2018-12-03,BeforeEPR
W211108,Doctor,Discharge Summary,9,2024-03-16,AfterEPR
W903515,Nurse,Documentation,12,2019-10-23,BeforeEPR
W227406,Nurse,Updating Notes,3,2023-11-03,AfterEPR
W924574,Doctor,Updating Notes,3,2022-09-05,AfterEPR
W253887,Nurse,Documentation,6,2024-11-17,AfterEPR
W799399,Nurse,Updating Notes,4,2024-10-08,AfterEPR
W444980,Doctor,Discharge Summary,13,2024-04-17,AfterEPR
W431850,Doctor,Documentation,11,2019-11-26,BeforeEPR
W827927,Doctor,Ordering Tests,6,2021-10-02,BeforeEPR
W150399,Admin,Ordering Tests,2,2022-10-09,AfterEPR
W588603,Nurse,Documentation,14,2020-02-22,BeforeEPR
W322378,Admin,Ordering Tests,3,2022-03-19,AfterEPR
W373666,Nurse,Discharge Summary,10,2020-08-23,BeforeEPR
W179071,Admin,Ordering Tests,3,2023-08-12,AfterEPR
W363981,Doctor,Updating Notes,3,2022-02-27,AfterEPR
W342742,Nurse,Discharge Summary,13,2018-05-12,BeforeEPR
W729612,Doctor,Ordering Tests,3,2023-06-26,AfterEPR
W452762,Nurse,Updating Notes,3,2023-04-17,AfterEPR
W769231,Doctor,Ordering Tests,6,2020-02-06,BeforeEPR
W152469,Admin,Discharge Summary,12,2020-06-14,BeforeEPR
W422896,Nurse,Ordering Tests,2,2022-05-04,AfterEPR
W226098,Doctor,Updating Notes,2,2024-02-21,AfterEPR
W477766,Doctor,Discharge Summary,16,2019-06-21,BeforeEPR
W279035,Nurse,Updating Notes,6,2021-12-13,BeforeEPR
W691941,Nurse,Updating Notes,2,2023-02-25,AfterEPR
W900596,Nurse,Discharge Summary,9,2022-02-26,AfterEPR
W288325,Doctor,Updating Notes,3,2023-01-03,AfterEPR
W914989,Nurse,Updating Notes,3,2022-03-19,AfterEPR
W602271,Doctor,Ordering Tests,6,2018-08-18,BeforeEPR
W371936,Doctor,Ordering Tests,6,2018-11-01,BeforeEPR
W327980,Doctor,Updating Notes,5,2018-01-18,BeforeEPR
W126952,Doctor,Documentation,7,2024-10-19,AfterEPR
